,user_id,timestamp,modified_location,diff,siguiente_link,leisure,work,fit,highlight,body-shape,eyes,hair,sizes,measurements,focus,adventurous,styles,prices,avoid,footwear,you,photos,register,parte_quiz
0,11,2023-04-10 17:26:20.265654,https://lookiero/user/quiz/leisure,0 days 00:00:22.944790,https://lookiero/user/quiz/work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,leisure
1,11,2023-04-10 17:26:43.210444,https://lookiero/user/quiz/work,0 days 00:00:07.920229,https://lookiero/user/quiz/fit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work
2,11,2023-04-10 17:26:51.130673,https://lookiero/user/quiz/fit,0 days 00:00:10.559260,https://lookiero/user/quiz/highlight,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fit
3,11,2023-04-10 17:27:01.689933,https://lookiero/user/quiz/highlight,0 days 00:00:23.355116,https://lookiero/user/quiz/body-shape,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,highlight
4,11,2023-04-10 17:27:25.045049,https://lookiero/user/quiz/body-shape,0 days 00:00:12.901147,https://lookiero/user/quiz/eyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,body-shape
5,11,2023-04-10 17:27:37.946196,https://lookiero/user/quiz/eyes,0 days 00:00:14.016714,https://lookiero/user/quiz/hair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eyes
6,11,2023-04-10 17:27:51.962910,https://lookiero/user/quiz/hair,0 days 00:00:18.809129,https://lookiero/user/quiz/sizes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hair
7,11,2023-04-10 17:28:10.772039,https://lookiero/user/quiz/sizes,0 days 00:00:31.957920,https://lookiero/user/quiz/measurements,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,sizes
8,11,2023-04-10 17:28:42.729959,https://lookiero/user/quiz/measurements,0 days 00:00:42.836071,https://lookiero/user/quiz/adventurous,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,measurements
9,11,2023-04-10 17:29:25.566030,https://lookiero/user/quiz/adventurous,0 days 00:00:29.111824,https://lookiero/user/quiz/styles,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,adventurous
10,11,2023-04-10 17:29:54.677854,https://lookiero/user/quiz/styles,0 days 00:00:58.499691,https://lookiero/user/quiz/prices,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,styles
11,11,2023-04-10 17:30:53.177545,https://lookiero/user/quiz/prices,0 days 00:00:01.481088,https://lookiero/user/quiz/avoid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prices
12,11,2023-04-10 17:30:54.658633,https://lookiero/user/quiz/avoid,0 days 00:00:29.672921,https://lookiero/user/quiz/footwear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,avoid
13,11,2023-04-10 17:31:24.331554,https://lookiero/user/quiz/footwear,0 days 00:00:30.181562,https://lookiero/user/quiz/you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,footwear
14,11,2023-04-10 17:31:54.513116,https://lookiero/user/quiz/you,0 days 00:00:32.341534,https://lookiero/user/quiz/photos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,you
15,11,2023-04-10 17:32:26.854650,https://lookiero/user/quiz/photos,0 days 00:00:31.875814,https://lookiero/user/quiz/register,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,photos
16,11,2023-04-10 17:32:58.730464,https://lookiero/user/quiz/register,,https://lookiero/user/quiz/leisure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,register
17,28,2023-04-10 13:27:45.827273,https://lookiero/user/quiz/leisure,0 days 00:00:08.929912,https://lookiero/user/quiz/fit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,leisure
18,28,2023-04-10 13:27:54.757185,https://lookiero/user/quiz/fit,0 days 00:00:54.699899,https://lookiero/user/quiz/avoid,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fit
19,28,2023-04-10 13:28:49.457084,https://lookiero/user/quiz/avoid,0 days 00:01:55.082585,https://lookiero/user/quiz/work,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,avoid
20,28,2023-04-10 13:30:44.539669,https://lookiero/user/quiz/work,0 days 00:00:07.090210,https://lookiero/user/quiz/highlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work
21,28,2023-04-10 13:30:51.629879,https://lookiero/user/quiz/highlight,0 days 00:00:18.380307,https://lookiero/user/quiz/body-shape,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,highlight
22,28,2023-04-10 13:31:10.010186,https://lookiero/user/quiz/body-shape,0 days 00:00:05.150926,https://lookiero/user/quiz/eyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,body-shape
23,28,2023-04-10 13:31:15.161112,https://lookiero/user/quiz/eyes,0 days 00:00:05.252595,https://lookiero/user/quiz/hair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eyes
24,28,2023-04-10 13:31:20.413707,https://lookiero/user/quiz/hair,0 days 00:00:12.477099,https://lookiero/user/quiz/measurements,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hair
25,28,2023-04-10 13:31:32.890806,https://lookiero/user/quiz/measurements,0 days 00:00:19.586124,https://lookiero/user/quiz/focus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,measurements
26,28,2023-04-10 13:31:52.476930,https://lookiero/user/quiz/focus,0 days 00:00:05.774772,https://lookiero/user/quiz/adventurous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,focus
27,28,2023-04-10 13:31:58.251702,https://lookiero/user/quiz/adventurous,0 days 00:00:21.485350,https://lookiero/user/quiz/prices,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,adventurous
28,28,2023-04-10 13:32:19.737052,https://lookiero/user/quiz/prices,0 days 00:00:07.193340,https://lookiero/user/quiz/footwear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prices
29,28,2023-04-10 13:32:26.930392,https://lookiero/user/quiz/footwear,0 days 00:00:24.215384,https://lookiero/user/quiz/you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,footwear
30,28,2023-04-10 13:32:51.145776,https://lookiero/user/quiz/you,0 days 00:00:13.453236,https://lookiero/user/quiz/photos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,you
31,28,2023-04-10 13:33:04.599012,https://lookiero/user/quiz/photos,0 days 00:00:06.707709,https://lookiero/user/quiz/register,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,photos
32,28,2023-04-10 13:33:11.306721,https://lookiero/user/quiz/register,,https://lookiero/user/quiz/work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,register
33,44,2023-06-29 14:49:28.946444,https://lookiero/user/quiz/work,0 days 00:00:05.009087,https://lookiero/user/quiz/fit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work
34,44,2023-06-29 14:49:33.955531,https://lookiero/user/quiz/fit,0 days 00:00:05.307797,https://lookiero/user/quiz/body-shape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fit
35,44,2023-06-29 14:49:39.263328,https://lookiero/user/quiz/body-shape,0 days 00:00:13.589370,https://lookiero/user/quiz/hair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,body-shape
36,44,2023-06-29 14:49:52.852698,https://lookiero/user/quiz/hair,0 days 00:00:08.604089,https://lookiero/user/quiz/measurements,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hair
37,44,2023-06-29 14:50:01.456787,https://lookiero/user/quiz/measurements,0 days 00:00:06.333897,https://lookiero/user/quiz/focus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,measurements
38,44,2023-06-29 14:50:07.790684,https://lookiero/user/quiz/focus,0 days 00:00:06.975484,https://lookiero/user/quiz/footwear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,focus
39,44,2023-06-29 14:50:14.766168,https://lookiero/user/quiz/footwear,0 days 00:00:00.002796,https://lookiero/user/quiz/prices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,footwear
40,44,2023-06-29 14:50:14.768964,https://lookiero/user/quiz/prices,0 days 00:00:08.765563,https://lookiero/user/quiz/you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prices
41,44,2023-06-29 14:50:23.534527,https://lookiero/user/quiz/you,0 days 00:00:14.804920,https://lookiero/user/quiz/photos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,you
42,44,2023-06-29 14:50:38.339447,https://lookiero/user/quiz/photos,,https://lookiero/user/quiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,photos
43,50,2023-02-19 09:36:21.874769,https://lookiero/user/quiz,0 days 00:00:06.898356,https://lookiero/user/quiz/work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,50,2023-02-19 09:36:28.773125,https://lookiero/user/quiz/work,0 days 00:00:07.688782,https://lookiero/user/quiz/fit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work
45,50,2023-02-19 09:36:36.461907,https://lookiero/user/quiz/fit,0 days 00:00:11.984696,https://lookiero/user/quiz/highlight,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fit
46,50,2023-02-19 09:36:48.446603,https://lookiero/user/quiz/highlight,0 days 00:00:16.322149,https://lookiero/user/quiz/body-shape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,highlight
47,50,2023-02-19 09:37:04.768752,https://lookiero/user/quiz/body-shape,0 days 00:00:25.676000,https://lookiero/user/quiz/eyes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,body-shape
48,50,2023-02-19 09:37:30.444752,https://lookiero/user/quiz/eyes,0 days 00:00:09.154115,https://lookiero/user/quiz/hair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eyes
49,50,2023-02-19 09:37:39.598867,https://lookiero/user/quiz/hair,0 days 00:00:09.486378,https://lookiero/user/quiz/sizes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hair
50,50,2023-02-19 09:37:49.085245,https://lookiero/user/quiz/sizes,0 days 00:00:18.512843,https://lookiero/user/quiz/measurements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sizes
51,50,2023-02-19 09:38:07.598088,https://lookiero/user/quiz/measurements,0 days 00:00:10.799867,https://lookiero/user/quiz/focus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,measurements
52,50,2023-02-19 09:38:18.397955,https://lookiero/user/quiz/focus,0 days 00:00:10.902762,https://lookiero/user/quiz/adventurous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,focus
53,50,2023-02-19 09:38:29.300717,https://lookiero/user/quiz/adventurous,0 days 00:00:12.326602,https://lookiero/user/quiz/styles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adventurous
54,50,2023-02-19 09:38:41.627319,https://lookiero/user/quiz/styles,0 days 00:00:41.082912,https://lookiero/user/quiz/prices,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,styles
55,50,2023-02-19 09:39:22.710231,https://lookiero/user/quiz/prices,0 days 00:00:17.209149,https://lookiero/user/quiz/footwear,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,prices
56,50,2023-02-19 09:39:39.919380,https://lookiero/user/quiz/footwear,0 days 00:00:05.560811,https://lookiero/user/quiz/you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,footwear
57,50,2023-02-19 09:39:45.480191,https://lookiero/user/quiz/you,0 days 00:00:20.328488,https://lookiero/user/quiz/photos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,you
58,50,2023-02-19 09:40:05.808679,https://lookiero/user/quiz/photos,0 days 00:02:07.880981,https://lookiero/user/quiz/register,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,photos
59,50,2023-02-19 09:42:13.689660,https://lookiero/user/quiz/register,,https://lookiero/user/quiz/work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,register
60,144,2023-02-19 08:27:37.346538,https://lookiero/user/quiz/work,0 days 00:00:30.695386,https://lookiero/user/quiz/fit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work
61,144,2023-02-19 08:28:08.041924,https://lookiero/user/quiz/fit,0 days 00:00:12.609273,https://lookiero/user/quiz/highlight,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fit
62,144,2023-02-19 08:28:20.651197,https://lookiero/user/quiz/highlight,0 days 00:00:14.055200,https://lookiero/user/quiz/body-shape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,highlight
63,144,2023-02-19 08:28:34.706397,https://lookiero/user/quiz/body-shape,0 days 00:02:31.638418,https://lookiero/user/quiz/eyes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,body-shape
64,144,2023-02-19 08:31:06.344815,https://lookiero/user/quiz/eyes,0 days 00:00:24.086417,https://lookiero/user/quiz/hair,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,eyes
65,144,2023-02-19 08:31:30.431232,https://lookiero/user/quiz/hair,0 days 00:00:08.911490,https://lookiero/user/quiz/sizes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hair
66,144,2023-02-19 08:31:39.342722,https://lookiero/user/quiz/sizes,0 days 00:00:32.415841,https://lookiero/user/quiz/measurements,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,sizes
67,144,2023-02-19 08:32:11.758563,https://lookiero/user/quiz/measurements,0 days 00:00:24.131226,https://lookiero/user/quiz/focus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,measurements
68,144,2023-02-19 08:32:35.889789,https://lookiero/user/quiz/focus,0 days 00:00:58.629780,https://lookiero/user/quiz/adventurous,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,focus
69,144,2023-02-19 08:33:34.519569,https://lookiero/user/quiz/adventurous,0 days 00:00:27.533767,https://lookiero/user/quiz/styles,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,adventurous
70,144,2023-02-19 08:34:02.053336,https://lookiero/user/quiz/styles,0 days 00:02:12.475055,https://lookiero/user/quiz/prices,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,styles
71,144,2023-02-19 08:36:14.528391,https://lookiero/user/quiz/prices,0 days 00:00:15.317494,https://lookiero/user/quiz/avoid,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,prices
72,144,2023-02-19 08:36:29.845885,https://lookiero/user/quiz/avoid,0 days 00:00:40.818991,https://lookiero/user/quiz/you,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,avoid
73,144,2023-02-19 08:37:10.664876,https://lookiero/user/quiz/you,0 days 00:00:46.425729,https://lookiero/user/quiz/photos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,you
74,144,2023-02-19 08:37:57.090605,https://lookiero/user/quiz/photos,0 days 00:06:14.997093,https://lookiero/user/quiz/social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,photos
75,144,2023-02-19 08:44:12.087698,https://lookiero/user/quiz/social,0 days 00:00:16.746319,https://lookiero/user/quiz/register,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,social
76,144,2023-02-19 08:44:28.834017,https://lookiero/user/quiz/register,,https://lookiero/user/quiz/work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,register
77,181,2023-03-18 19:19:42.349669,https://lookiero/user/quiz/work,0 days 00:00:08.264583,https://lookiero/user/quiz/fit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work
78,181,2023-03-18 19:19:50.614252,https://lookiero/user/quiz/fit,0 days 00:00:47.538096,https://lookiero/user/quiz/highlight,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fit
79,181,2023-03-18 19:20:38.152348,https://lookiero/user/quiz/highlight,0 days 00:00:44.063065,https://lookiero/user/quiz/body-shape,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,highlight
80,181,2023-03-18 19:21:22.215413,https://lookiero/user/quiz/body-shape,0 days 00:01:08.503526,https://lookiero/user/quiz/eyes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,body-shape
81,181,2023-03-18 19:22:30.718939,https://lookiero/user/quiz/eyes,0 days 00:00:27.601148,https://lookiero/user/quiz/hair,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,eyes
82,181,2023-03-18 19:22:58.320087,https://lookiero/user/quiz/hair,0 days 00:00:11.050731,https://lookiero/user/quiz/sizes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hair
83,181,2023-03-18 19:23:09.370818,https://lookiero/user/quiz/sizes,0 days 00:00:37.317620,https://lookiero/user/quiz/measurements,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,sizes
84,181,2023-03-18 19:23:46.688438,https://lookiero/user/quiz/measurements,0 days 00:00:17.876765,https://lookiero/user/quiz/focus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,measurements
85,181,2023-03-18 19:24:04.565203,https://lookiero/user/quiz/focus,0 days 00:01:01.029918,https://lookiero/user/quiz/adventurous,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,focus
86,181,2023-03-18 19:25:05.595121,https://lookiero/user/quiz/adventurous,0 days 00:01:02.634770,https://lookiero/user/quiz/styles,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,adventurous
87,181,2023-03-18 19:26:08.229891,https://lookiero/user/quiz/styles,0 days 00:01:18.645158,https://lookiero/user/quiz/prices,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,styles
88,181,2023-03-18 19:27:26.875049,https://lookiero/user/quiz/prices,0 days 00:00:16.000011,https://lookiero/user/quiz/avoid,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,prices
89,181,2023-03-18 19:27:42.875060,https://lookiero/user/quiz/avoid,0 days 00:00:57.431505,https://lookiero/user/quiz/you,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,avoid
90,181,2023-03-18 19:28:40.306565,https://lookiero/user/quiz/you,0 days 00:00:44.190539,https://lookiero/user/quiz/photos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,you
91,181,2023-03-18 19:29:24.497104,https://lookiero/user/quiz/photos,0 days 00:09:48.647436,https://lookiero/user/quiz/social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,photos
92,181,2023-03-18 19:39:13.144540,https://lookiero/user/quiz/social,0 days 00:01:23.786482,https://lookiero/user/quiz/register,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,social
93,181,2023-03-18 19:40:36.931022,https://lookiero/user/quiz/register,,https://lookiero/user/quiz/work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,register
94,188,2023-02-19 05:02:54.779590,https://lookiero/user/quiz/work,0 days 00:00:56.281741,https://lookiero/user/quiz/fit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work
95,188,2023-02-19 05:03:51.061331,https://lookiero/user/quiz/fit,0 days 00:00:39.176138,https://lookiero/user/quiz/highlight,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fit
96,188,2023-02-19 05:04:30.237469,https://lookiero/user/quiz/highlight,0 days 00:00:45.581857,https://lookiero/user/quiz/body-shape,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,highlight
97,188,2023-02-19 05:05:15.819326,https://lookiero/user/quiz/body-shape,0 days 00:00:42.072313,https://lookiero/user/quiz/eyes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,body-shape
98,188,2023-02-19 05:05:57.891639,https://lookiero/user/quiz/eyes,0 days 00:00:15.690321,https://lookiero/user/quiz/hair,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,eyes
99,188,2023-02-19 05:06:13.581960,https://lookiero/user/quiz/hair,0 days 00:00:05.727401,https://lookiero/user/quiz/sizes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hair
